Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
,"3","77.40","94.59","99.92","58.89","4","TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H96O6","Triacylglycerols","54:7","16:0/18:2/20:5","876.7207","2.7","[M+H]+"
910.7855@23.51,"3","78.37","99.87","95.59","72.02","11","TG(17:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H100O6","Triacylglycerols","55:6","17:1/18:1/20:4","892.7520","0.4","[M+NH4]+"
936.8026@23.52,"4","98.83","98.78","97.73","81.34","7","TG(17:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C60H102O6","Triacylglycerols","57:7","17:1/18:1/22:5","918.7676","1.2","[M+NH4]+"
974.8169@23.55,"4","99.04","99.94","98.90","82.00","8","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C63H104O6","Triacylglycerols","60:9","18:1/20:4/22:4","956.7833","0.3","[M+NH4]+"
948.8016@23.56,"4","99.28","99.99","99.95","85.71","13","TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C61H102O6","Triacylglycerols","58:8","18:1/18:1/22:6","930.7676","0.1","[M+NH4]+"
953.7570@23.57,"3","78.06","99.97","99.03","62.15","7","TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C61H102O6","Triacylglycerols","58:8","18:1/18:1/22:6","930.7676","0.2","[M+Na]+"
,"3","77.39","95.53","95.95","60.71","4","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C63H100O6","Triacylglycerols","60:11","18:1/20:4/22:6","952.7520","2.3","[M+H]+"
808.7393@23.57,"3","78.56","99.81","92.45","79.16","12","TG(14:0/15:0/18:1(9Z))","C50H94O6","Triacylglycerols","47:1","14:0/15:0/18:1","790.7050","0.5","[M+NH4]+"
936.8009@23.59,"3","78.13","99.69","90.23","72.96","6","TG(17:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C60H102O6","Triacylglycerols","57:7","17:0/18:1/22:6","918.7676","0.6","[M+NH4]+"
922.7859@23.60,"4","99.26","99.99","99.66","85.54","12","TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C59H100O6","Triacylglycerols","56:7","16:0/18:1/22:6","904.7520","0.1","[M+NH4]+"
927.7411@23.60,"3","77.80","99.98","97.48","58.50","5","TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C59H100O6","Triacylglycerols","56:7","16:0/18:1/22:6","904.7520","0.2","[M+Na]+"
,"3","77.09","94.07","95.87","57.73","3","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C61H98O6","Triacylglycerols","58:10","16:0/20:4/22:6","926.7363","2.8","[M+H]+"
834.7548@23.60,"3","78.89","99.96","99.62","78.30","13","TG(15:0/16:1(9Z)/18:1(9Z))","C52H96O6","Triacylglycerols","49:2","15:0/16:1/18:1","816.7207","0.2","[M+NH4]+"
782.7231@23.61,"3","78.29","99.98","87.05","78.87","7","TG(14:0/15:0/16:0)","C48H92O6","Triacylglycerols","45:0","14:0/15:0/16:0","764.6894","0.2","[M+NH4]+"
839.7105@23.62,"3","77.93","99.70","97.41","61.84","7","TG(15:0/16:1(9Z)/18:1(9Z))","C52H96O6","Triacylglycerols","49:2","15:0/16:1/18:1","816.7207","0.7","[M+Na]+"
,"3","77.58","96.63","99.64","58.72","4","TG(15:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C54H94O6","Triacylglycerols","51:5","15:0/16:1/20:4","838.7050","2.2","[M+H]+"
964.9259@23.62,"3","77.86","99.43","99.80","58.46","1","TG(16:0/20:0/22:0)","C61H118O6","Triacylglycerols","58:0","16:0/20:0/22:0","946.8928","0.8","[M+NH4]+"
924.8014@23.62,"3","78.85","99.99","97.86","79.12","14","TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","C59H102O6","Triacylglycerols","56:6","18:1/18:2/20:3","906.7676","0.1","[M+NH4]+"
808.7392@23.63,"3","78.90","99.92","99.51","78.58","11","TG(15:0/16:0/16:1(9Z))","C50H94O6","Triacylglycerols","47:1","15:0/16:0/16:1","790.7050","0.3","[M+NH4]+"
839.7101@23.64,"3","77.49","99.98","88.14","61.78","7","TG(15:0/16:1(9Z)/18:1(9Z))","C52H96O6","Triacylglycerols","49:2","15:0/16:1/18:1","816.7207","0.2","[M+Na]+"
,"3","77.11","95.10","93.34","58.72","4","TG(15:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C54H94O6","Triacylglycerols","51:5","15:0/16:1/20:4","838.7050","2.7","[M+H]+"
813.6947@23.64,"3","77.28","96.04","96.15","57.31","4","TG(14:0/15:0/20:4(5Z,8Z,11Z,14Z))","C52H92O6","Triacylglycerols","49:4","14:0/15:0/20:4","812.6894","2.5","[M+H]+"
,"3","71.06","34.48","97.42","54.71","2","SM(d18:1/24:1(15Z))","C47H93N2O6P","Ceramide phosphocholines (sphingomyelins)","42:2","-","812.6771","12.6","[M+H]+"
886.7856@23.65,"3","78.97","99.95","97.57","81.84","14","TG(17:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C56H100O6","Triacylglycerols","53:4","17:1/18:1/18:2","868.7520","0.2","[M+NH4]+"
891.7414@23.66,"3","77.40","95.51","98.75","58.32","4","TG(17:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C58H98O6","Triacylglycerols","55:7","17:1/18:2/20:4","890.7363","2.5","[M+H]+"
843.7439@23.66,"3","73.15","99.94","0.00","63.13","4","TG(16:0/17:1(9Z)/18:2(9Z,12Z))","C54H98O6","Triacylglycerols","51:3","16:0/17:1/18:2","842.7363","0.3","[M+H]+"
860.7703@23.66,"3","79.02","99.98","98.96","81.41","13","TG(15:0/18:1(9Z)/18:2(9Z,12Z))","C54H98O6","Triacylglycerols","51:3","15:0/18:1/18:2","842.7363","0.2","[M+NH4]+"
782.7234@23.66,"3","79.05","99.97","99.73","81.32","9","TG(14:0/15:0/16:0)","C48H92O6","Triacylglycerols","45:0","14:0/15:0/16:0","764.6894","0.2","[M+NH4]+"
865.7259@23.67,"3","78.03","99.86","98.30","62.62","7","TG(15:0/18:1(9Z)/18:2(9Z,12Z))","C54H98O6","Triacylglycerols","51:3","15:0/18:1/18:2","842.7363","0.4","[M+Na]+"
,"3","77.56","96.05","99.78","59.34","4","TG(15:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C56H96O6","Triacylglycerols","53:6","15:0/18:1/20:5","864.7207","2.3","[M+H]+"
787.6790@23.67,"3","78.18","99.85","99.77","64.09","6","TG(14:0/15:0/16:0)","C48H92O6","Triacylglycerols","45:0","14:0/15:0/16:0","764.6894","0.5","[M+Na]+"
,"3","77.54","95.87","99.55","59.55","3","TG(14:0/15:0/18:3(6Z,9Z,12Z))","C50H90O6","Triacylglycerols","47:3","14:0/15:0/18:3","786.6737","2.6","[M+H]+"
,"3","70.88","33.98","95.80","53.74","1","SM(d16:1/24:0)","C45H91N2O6P","Ceramide phosphocholines (sphingomyelins)","40:1","-","786.6615","13.0","[M+H]+"
955.7715@23.71,"3","77.69","99.13","95.35","60.24","6","TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H104O6","Triacylglycerols","58:7","18:1/18:1/22:5","932.7833","1.0","[M+Na]+"
,"3","76.82","90.05","96.73","59.51","3","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C63H102O6","Triacylglycerols","60:10","18:1/20:4/22:5","954.7676","3.5","[M+H]+"
950.8143@23.72,"3","77.86","92.89","96.12","75.31","13","TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H104O6","Triacylglycerols","58:7","18:1/18:1/22:5","932.7833","3.0","[M+NH4]+"
940.8333@23.73,"3","75.40","99.75","46.40","62.21","2","TG(17:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))","C60H106O6","Triacylglycerols","57:5","17:0/18:2/22:3","922.7989","0.6","[M+NH4]+"
929.7570@23.74,"3","76.14","99.97","63.91","58.86","5","TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C59H102O6","Triacylglycerols","56:6","16:0/18:1/22:5","906.7676","0.2","[M+Na]+"
,"3","75.75","95.46","65.77","58.30","3","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C61H100O6","Triacylglycerols","58:9","18:1/20:4/20:4","928.7520","2.4","[M+H]+"
912.8004@23.74,"3","78.32","98.93","94.31","74.13","12","TG(17:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:1/18:1/20:3","894.7676","1.2","[M+NH4]+"
903.7412@23.75,"3","77.86","100.00","95.81","61.39","8","TG(18:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","C57H100O6","Triacylglycerols","54:5","18:1/18:1/18:3","880.7520","0.0","[M+Na]+"
,"3","77.31","94.79","97.08","59.58","4","TG(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C59H98O6","Triacylglycerols","56:8","16:0/20:4/20:4","902.7363","2.6","[M+H]+"
976.8323@23.75,"3","78.48","99.77","99.70","70.38","6","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C63H106O6","Triacylglycerols","60:8","18:1/20:3/22:4","958.7989","0.5","[M+NH4]+"
924.8014@23.76,"4","98.91","99.98","96.38","81.92","13","TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H102O6","Triacylglycerols","56:6","18:1/18:1/20:4","906.7676","0.1","[M+NH4]+"
898.7859@23.79,"4","99.24","99.99","98.47","86.44","11","TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C57H100O6","Triacylglycerols","54:5","16:0/18:1/20:4","880.7520","0.1","[M+NH4]+"
907.7687@23.83,"4","95.06","87.43","47.00","79.41","9","TG(16:0/18:1(9Z)/20:2(11Z,14Z))","C57H104O6","Triacylglycerols","54:3","16:0/18:1/20:2","884.7833","4.2","[M+Na]+"
,"4","93.86","69.71","55.46","82.26","10","TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C59H102O6","Triacylglycerols","56:6","16:0/18:1/22:5","906.7676","6.8","[M+H]+"
938.8161@23.84,"3","73.19","99.02","0.00","65.72","5","TG(17:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","C60H104O6","Triacylglycerols","57:6","17:0/18:2/22:4","920.7833","1.1","[M+NH4]+"
879.7403@23.84,"3","77.97","99.16","97.11","63.94","6","TG(16:1(9Z)/18:1(9Z)/18:1(9Z))","C55H100O6","Triacylglycerols","52:3","16:1/18:1/18:1","856.7520","1.1","[M+Na]+"
,"3","77.01","89.79","98.04","62.65","3","TG(16:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C57H98O6","Triacylglycerols","54:6","16:1/18:1/20:4","878.7363","3.8","[M+H]+"
853.7252@23.85,"3","77.74","99.86","91.21","63.87","7","TG(16:0/16:1(9Z)/18:1(9Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:1/18:1","830.7363","0.4","[M+Na]+"
,"3","76.92","92.63","92.54","60.56","4","TG(14:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C55H96O6","Triacylglycerols","52:5","14:0/18:1/20:4","852.7207","3.3","[M+H]+"
846.7537@23.85,"3","73.03","99.28","0.00","62.06","3","TG(16:1(9Z)/16:1(9Z)/18:1(9Z))","C53H96O6","Triacylglycerols","50:3","16:1/16:1/18:1","828.7207","1.0","[M+NH4]+"
950.8169@23.85,"3","77.28","99.96","71.82","73.93","11","TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H104O6","Triacylglycerols","58:7","18:1/18:1/22:5","932.7833","0.2","[M+NH4]+"
848.7704@23.86,"3","79.22","99.96","99.76","84.72","12","TG(16:0/16:1(9Z)/18:1(9Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:1/18:1","830.7363","0.2","[M+NH4]+"
796.7392@23.86,"3","78.49","99.90","92.43","77.61","7","TG(14:0/16:0/16:0)","C49H94O6","Triacylglycerols","46:0","14:0/16:0/16:0","778.7050","0.4","[M+NH4]+"
831.7438@23.86,"3","77.35","99.97","67.14","80.01","12","TG(16:0/16:1(9Z)/18:1(9Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:1/18:1","830.7363","0.2","[M+H]+"
874.7859@23.86,"3","79.32","100.00","97.57","88.73","14","TG(16:1(9Z)/18:1(9Z)/18:1(9Z))","C55H100O6","Triacylglycerols","52:3","16:1/18:1/18:1","856.7520","0.0","[M+NH4]+"
857.7589@23.87,"3","73.84","99.84","0.00","77.03","13","TG(16:1(9Z)/18:1(9Z)/18:1(9Z))","C55H100O6","Triacylglycerols","52:3","16:1/18:1/18:1","856.7520","0.5","[M+H]+"
912.8008@23.87,"3","77.70","99.51","81.91","73.13","8","TG(17:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:0/18:1/20:4","894.7676","0.8","[M+NH4]+"
905.7543@23.88,"3","77.34","93.95","94.90","64.03","7","TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C57H102O6","Triacylglycerols","54:4","18:1/18:1/18:2","882.7676","2.8","[M+Na]+"
,"3","75.96","79.09","98.35","62.68","4","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H100O6","Triacylglycerols","56:7","18:1/18:2/20:4","904.7520","5.5","[M+H]+"
900.8004@23.88,"3","79.01","98.94","96.65","85.60","14","TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C57H102O6","Triacylglycerols","54:4","18:1/18:1/18:2","882.7676","1.2","[M+NH4]+"
822.7547@23.89,"3","79.06","99.97","95.97","85.29","11","TG(14:0/16:0/18:1(9Z))","C51H96O6","Triacylglycerols","48:1","14:0/16:0/18:1","804.7207","0.2","[M+NH4]+"
827.7103@23.89,"3","78.10","99.84","97.58","64.73","7","TG(14:0/16:0/18:1(9Z))","C51H96O6","Triacylglycerols","48:1","14:0/16:0/18:1","804.7207","0.5","[M+Na]+"
,"3","77.62","96.04","99.72","60.61","4","TG(14:0/16:0/20:4(5Z,8Z,11Z,14Z))","C53H94O6","Triacylglycerols","50:4","14:0/16:0/20:4","826.7050","2.4","[M+H]+"
883.7740@23.89,"4","98.79","99.15","96.01","81.45","12","TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C57H102O6","Triacylglycerols","54:4","18:1/18:1/18:2","882.7676","1.1","[M+H]+"
928.8288@23.89,"3","75.79","86.24","88.12","55.11","3","TG(18:1(9Z)/18:1(9Z)/20:2(11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:1/18:1/20:2","910.7989","4.3","[M+NH4]+"
805.7290@23.90,"3","76.80","98.94","61.86","76.26","4","TG(14:0/16:0/18:1(9Z))","C51H96O6","Triacylglycerols","48:1","14:0/16:0/18:1","804.7207","1.3","[M+H]+"
874.7860@23.92,"3","79.28","99.97","98.60","87.01","13","TG(16:0/18:1(9Z)/18:2(9Z,12Z))","C55H100O6","Triacylglycerols","52:3","16:0/18:1/18:2","856.7520","0.2","[M+NH4]+"
857.7607@23.92,"4","98.80","98.01","97.30","82.61","11","TG(16:0/18:1(9Z)/18:2(9Z,12Z))","C55H100O6","Triacylglycerols","52:3","16:0/18:1/18:2","856.7520","1.7","[M+H]+"
900.8016@23.93,"3","78.71","99.98","96.19","78.00","12","TG(16:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:1/20:3","882.7676","0.2","[M+NH4]+"
879.7412@23.93,"3","77.99","100.00","95.85","63.90","7","TG(16:0/18:1(9Z)/18:2(9Z,12Z))","C55H100O6","Triacylglycerols","52:3","16:0/18:1/18:2","856.7520","0.0","[M+Na]+"
,"3","77.27","94.45","96.28","60.24","4","TG(16:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H98O6","Triacylglycerols","54:6","16:0/18:1/20:5","878.7363","2.8","[M+H]+"
796.7390@23.93,"3","78.87","99.98","95.83","81.55","7","TG(14:0/16:0/16:0)","C49H94O6","Triacylglycerols","46:0","14:0/16:0/16:0","778.7050","0.2","[M+NH4]+"
848.7705@23.94,"3","79.02","99.93","96.81","83.76","13","TG(16:0/16:0/18:2(9Z,12Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:0/18:2","830.7363","0.3","[M+NH4]+"
801.6943@23.95,"3","78.18","100.00","97.10","66.54","9","TG(14:0/16:0/16:0)","C49H94O6","Triacylglycerols","46:0","14:0/16:0/16:0","778.7050","0.0","[M+Na]+"
,"3","77.67","94.41","99.59","65.00","5","TG(14:0/16:0/18:3(6Z,9Z,12Z))","C51H92O6","Triacylglycerols","48:3","14:0/16:0/18:3","800.6894","3.0","[M+H]+"
926.8171@23.98,"4","98.93","100.00","91.10","87.58","14","TG(18:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:1/18:1/20:3","908.7833","0.1","[M+NH4]+"
853.7259@23.98,"3","78.10","99.86","98.36","63.89","7","TG(16:0/16:0/18:2(9Z,12Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:0/18:2","830.7363","0.4","[M+Na]+"
,"3","77.72","96.05","99.71","62.51","4","TG(16:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C55H96O6","Triacylglycerols","52:5","16:0/18:2/18:3","852.7207","2.4","[M+H]+"
938.8168@24.00,"4","98.27","99.89","83.14","82.53","6","TG(17:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C60H104O6","Triacylglycerols","57:6","17:0/18:1/22:5","920.7833","0.4","[M+NH4]+"
905.7571@24.03,"3","77.89","99.96","99.96","57.98","5","TG(18:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C57H102O6","Triacylglycerols","54:4","18:0/18:1/18:3","882.7676","0.2","[M+Na]+"
,"3","77.42","95.48","99.14","58.28","3","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H100O6","Triacylglycerols","56:7","18:1/18:2/20:4","904.7520","2.4","[M+H]+"
931.7729@24.03,"3","78.05","99.89","99.16","62.12","7","TG(18:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:1/18:1/20:3","908.7833","0.4","[M+Na]+"
,"3","77.53","96.13","97.32","61.00","4","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C61H102O6","Triacylglycerols","58:8","18:1/20:3/20:4","930.7676","2.2","[M+H]+"
862.7864@24.05,"3","78.95","99.73","98.56","80.94","11","TG(15:0/18:1(9Z)/18:1(9Z))","C54H100O6","Triacylglycerols","51:2","15:0/18:1/18:1","844.7520","0.6","[M+NH4]+"
976.8336@24.05,"4","99.10","99.38","99.21","84.05","6","TG(18:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C63H106O6","Triacylglycerols","60:8","18:1/20:1/22:6","958.7989","0.9","[M+NH4]+"
836.7707@24.05,"3","79.11","99.74","97.39","85.22","12","TG(15:0/16:0/18:1(9Z))","C52H98O6","Triacylglycerols","49:1","15:0/16:0/18:1","818.7363","0.6","[M+NH4]+"
912.8014@24.05,"3","78.14","99.99","88.86","73.95","2","TG(13:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))","C58H102O6","Triacylglycerols","55:5","13:0/20:4/22:1","894.7676","0.1","[M+NH4]+"
810.7550@24.06,"3","78.78","99.79","97.91","78.05","6","TG(14:0/16:0/17:0)","C50H96O6","Triacylglycerols","47:0","14:0/16:0/17:0","792.7207","0.6","[M+NH4]+"
888.8020@24.07,"3","79.02","99.78","99.44","81.30","12","TG(17:0/18:1(9Z)/18:2(9Z,12Z))","C56H102O6","Triacylglycerols","53:3","17:0/18:1/18:2","870.7676","0.5","[M+NH4]+"
893.7572@24.08,"3","78.07","99.88","99.77","61.77","6","TG(17:1(9Z)/18:1(9Z)/18:1(9Z))","C56H102O6","Triacylglycerols","53:3","17:1/18:1/18:1","870.7676","0.4","[M+Na]+"
,"3","77.63","96.06","99.64","60.89","3","TG(17:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H100O6","Triacylglycerols","55:6","17:1/18:1/20:4","892.7520","2.3","[M+H]+"
888.8018@24.09,"3","78.62","99.88","89.99","82.69","13","TG(17:0/18:1(9Z)/18:2(9Z,12Z))","C56H102O6","Triacylglycerols","53:3","17:0/18:1/18:2","870.7676","0.4","[M+NH4]+"
952.8330@24.10,"4","99.22","99.97","98.46","86.08","13","TG(18:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C61H106O6","Triacylglycerols","58:6","18:1/18:1/22:4","934.7989","0.2","[M+NH4]+"
957.7886@24.10,"3","77.71","99.83","92.67","61.87","7","TG(18:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C61H106O6","Triacylglycerols","58:6","18:1/18:1/22:4","934.7989","0.5","[M+Na]+"
,"3","77.55","96.49","97.22","60.86","4","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C63H104O6","Triacylglycerols","60:9","18:1/20:4/22:4","956.7833","2.1","[M+H]+"
815.7106@24.10,"3","77.38","99.46","90.65","58.02","5","TG(15:0/16:0/16:0)","C50H96O6","Triacylglycerols","47:0","15:0/16:0/16:0","792.7207","0.9","[M+Na]+"
,"3","77.32","97.21","94.29","57.78","3","TG(15:0/16:0/18:3(6Z,9Z,12Z))","C52H94O6","Triacylglycerols","49:3","15:0/16:0/18:3","814.7050","2.1","[M+H]+"
,"3","70.08","32.25","81.78","55.29","2","SM(d18:0/24:1(15Z))","C47H95N2O6P","Ceramide phosphocholines (sphingomyelins)","42:1","-","814.6928","13.0","[M+H]+"
900.8020@24.10,"4","98.75","99.79","89.35","86.01","12","TG(16:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:1/20:3","882.7676","0.5","[M+NH4]+"
841.7258@24.10,"3","77.95","99.95","96.13","62.98","7","TG(15:0/16:0/18:1(9Z))","C52H98O6","Triacylglycerols","49:1","15:0/16:0/18:1","818.7363","0.3","[M+Na]+"
,"3","77.20","95.42","93.27","59.81","4","TG(15:0/16:0/20:4(5Z,8Z,11Z,14Z))","C54H96O6","Triacylglycerols","51:4","15:0/16:0/20:4","840.7207","2.6","[M+H]+"
905.7572@24.11,"3","77.69","99.88","93.30","60.71","7","TG(16:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:1/20:3","882.7676","0.4","[M+Na]+"
,"3","77.17","96.06","93.16","58.11","4","TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C59H100O6","Triacylglycerols","56:7","16:0/18:1/22:6","904.7520","2.3","[M+H]+"
862.7862@24.12,"3","79.04","99.87","96.89","84.08","12","TG(16:0/17:1(9Z)/18:1(9Z))","C54H100O6","Triacylglycerols","51:2","16:0/17:1/18:1","844.7520","0.4","[M+NH4]+"
867.7416@24.12,"3","77.97","99.86","98.82","60.80","7","TG(15:0/18:1(9Z)/18:1(9Z))","C54H100O6","Triacylglycerols","51:2","15:0/18:1/18:1","844.7520","0.4","[M+Na]+"
,"3","77.61","96.06","99.81","60.27","4","TG(15:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C56H98O6","Triacylglycerols","53:5","15:0/18:1/20:4","866.7363","2.3","[M+H]+"
845.7584@24.12,"3","73.57","99.32","0.00","72.75","6","TG(16:0/17:1(9Z)/18:1(9Z))","C54H100O6","Triacylglycerols","51:2","16:0/17:1/18:1","844.7520","1.0","[M+H]+"
926.8176@24.13,"4","99.26","99.76","99.32","86.32","12","TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C59H104O6","Triacylglycerols","56:5","16:0/18:1/22:4","908.7833","0.5","[M+NH4]+"
914.8176@24.13,"3","78.54","99.78","89.30","81.99","13","TG(18:1(9Z)/18:2(9Z,12Z)/19:1(9Z))","C58H104O6","Triacylglycerols","55:4","18:1/18:2/19:1","896.7833","0.5","[M+NH4]+"
978.8488@24.13,"4","99.16","99.90","99.52","83.94","6","TG(18:1(9Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C63H108O6","Triacylglycerols","60:7","18:1/20:1/22:5","960.8146","0.3","[M+NH4]+"
853.7251@24.13,"3","76.49","92.29","88.94","56.31","2","TG(16:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C55H96O6","Triacylglycerols","52:5","16:0/16:0/20:5","852.7207","3.3","[M+H]+"
931.7726@24.14,"3","78.04","99.98","99.90","60.94","6","TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C59H104O6","Triacylglycerols","56:5","16:0/18:1/22:4","908.7833","0.1","[M+Na]+"
,"3","77.34","95.30","98.58","57.65","3","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C61H102O6","Triacylglycerols","58:8","16:0/20:4/22:4","930.7676","2.4","[M+H]+"
893.7571@24.14,"3","77.84","99.94","97.12","59.77","6","TG(17:1(9Z)/18:1(9Z)/18:1(9Z))","C56H102O6","Triacylglycerols","53:3","17:1/18:1/18:1","870.7676","0.3","[M+Na]+"
,"3","77.33","95.65","96.34","58.98","3","TG(17:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H100O6","Triacylglycerols","55:6","17:1/18:1/20:4","892.7520","2.4","[M+H]+"
978.8489@24.15,"3","78.29","99.80","89.99","76.18","8","TG(18:1(9Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C63H108O6","Triacylglycerols","60:7","18:1/20:1/22:5","960.8146","0.5","[M+NH4]+"
819.7498@24.16,"3","70.42","68.38","0.00","71.63","4","TG(15:0/16:0/18:1(9Z))","C52H98O6","Triacylglycerols","49:1","15:0/16:0/18:1","818.7363","7.5","[M+H]+"
957.7888@24.16,"3","77.72","99.66","96.49","58.61","6","TG(18:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C61H106O6","Triacylglycerols","58:6","18:1/18:1/22:4","934.7989","0.6","[M+Na]+"
,"3","77.33","97.08","94.49","57.95","3","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C63H104O6","Triacylglycerols","60:9","18:1/20:4/22:4","956.7833","1.9","[M+H]+"
836.7704@24.16,"3","79.23","99.95","99.76","84.97","11","TG(15:0/16:0/18:1(9Z))","C52H98O6","Triacylglycerols","49:1","15:0/16:0/18:1","818.7363","0.3","[M+NH4]+"
