Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
,"3","77.24","95.31","97.44","56.76","1","PS(20:1(11Z)/21:0)","C47H90NO10P","Diacylglycerophosphoserines","41:1","20:1/21:0","859.6302","2.6","[M-H]-"
768.5548@18.70,"3","78.37","99.99","99.86","67.66","2","PE(18:0/20:3(8Z,11Z,14Z))","C43H80NO8P","Diacylglycerophosphoethanolamines","38:3","18:0/20:3","769.5622","0.2","[M-H]-"
840.6121@18.71,"3","78.70","99.89","99.40","74.82","2","PC(P-18:0/20:3(5Z,8Z,11Z))","C46H86NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:3","18:0/20:3","795.6142","0.4","[M+HCOO]-"
842.5916@18.77,"4","98.88","100.00","99.71","77.84","2","PC(17:0/20:3(8Z,11Z,14Z))","C45H84NO8P","Diacylglycerophosphocholines","37:3","17:0/20:3","797.5935","0.0","[M+HCOO]-"
722.5130@18.79,"3","78.48","100.00","99.91","69.59","2","PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:4","16:0/20:4","723.5203","0.0","[M-H]-"
832.6076@18.81,"3","79.14","99.91","98.21","84.86","6","PC(18:0/18:1(11Z))","C44H86NO8P","Diacylglycerophosphocholines","36:1","18:0/18:1","787.6091","0.4","[M+HCOO]-"
,"3","77.78","99.91","99.25","56.53","1","PS(18:0/21:0)","C45H88NO10P","Diacylglycerophosphoserines","39:0","18:0/21:0","833.6146","0.4","[M-H]-"
806.5921@18.81,"3","79.16","99.83","98.94","84.68","6","PC(18:0/16:0)","C42H84NO8P","Diacylglycerophosphocholines","34:0","18:0/16:0","761.5935","0.5","[M+HCOO]-"
770.5694@18.82,"3","78.37","98.72","99.62","70.26","3","PE(18:1(9Z)/20:1(11Z))","C43H82NO8P","Diacylglycerophosphoethanolamines","38:2","18:1/20:1","771.5778","1.4","[M-H]-"
,"3","78.16","98.72","99.62","66.18","3","PE-NMe2(18:1(9E)/18:1(9E))","C43H82NO8P","Diacylglycerophosphoethanolamines","36:2","18:1/18:1","771.5778","1.4","[M-H]-"
882.6236@18.87,"4","98.82","99.62","99.87","77.30","2","PC(20:0/20:4(5Z,8Z,11Z,14Z))","C48H88NO8P","Diacylglycerophosphocholines","40:4","20:0/20:4","837.6248","0.7","[M+HCOO]-"
752.5602@18.88,"3","79.24","99.96","99.44","85.52","6","PE(P-18:0/20:3(8Z,11Z,14Z))","C43H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:3","18:0/20:3","753.5672","0.3","[M-H]-"
816.5762@18.92,"3","77.42","99.96","90.17","58.29","1","PC(17:0/18:2(9Z,12Z))","C43H82NO8P","Diacylglycerophosphocholines","35:2","17:0/18:2","771.5778","0.2","[M+HCOO]-"
858.6229@18.94,"3","78.64","100.00","99.89","72.82","3","PC(18:0/20:2(11Z,14Z))","C46H88NO8P","Diacylglycerophosphocholines","38:2","18:0/20:2","813.6248","0.0","[M+HCOO]-"
718.5393@18.95,"3","78.30","99.99","98.81","67.25","2","PE(16:0/18:0)","C39H78NO8P","Diacylglycerophosphoethanolamines","34:0","16:0/18:0","719.5465","0.1","[M-H]-"
,"3","78.16","99.99","98.81","64.40","2","PE-NMe2(16:0/16:0)","C39H78NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","719.5465","0.1","[M-H]-"
744.5550@18.95,"3","79.28","99.98","99.33","86.29","7","PE(18:0/18:1(7Z))","C41H80NO8P","Diacylglycerophosphoethanolamines","36:1","18:0/18:1","745.5622","0.2","[M-H]-"
,"3","79.06","99.98","99.33","81.97","7","PE-NMe2(16:0/18:1(9Z))","C41H80NO8P","Diacylglycerophosphoethanolamines","34:1","16:0/18:1","745.5622","0.2","[M-H]-"
812.5427@18.96,"3","77.67","96.10","99.74","61.42","1","PS(18:1(9Z)/20:2(11Z,14Z))","C44H80NO10P","Diacylglycerophosphoserines","38:3","18:1/20:2","813.5520","2.4","[M-H]-"
842.6278@18.96,"4","97.35","99.94","62.03","85.11","3","PC(O-18:0/20:3(8Z,11Z,14Z))","C46H88NO7P","1-alkyl,2-acylglycerophosphocholines","38:3","18:0/20:3","797.6298","0.3","[M+HCOO]-"
794.5708@19.01,"3","78.25","99.95","99.58","65.60","2","PE(20:0/20:4(5Z,8Z,11Z,14Z))","C45H82NO8P","Diacylglycerophosphoethanolamines","40:4","20:0/20:4","795.5778","0.3","[M-H]-"
698.5133@19.01,"3","78.49","99.90","99.88","70.14","2","PE(P-16:0/18:2(9Z,12Z))","C39H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:2","16:0/18:2","699.5203","0.4","[M-H]-"
770.5709@19.06,"3","78.19","99.82","99.99","64.25","2","PE(18:0/20:2(11Z,14Z))","C43H82NO8P","Diacylglycerophosphoethanolamines","38:2","18:0/20:2","771.5778","0.5","[M-H]-"
778.5758@19.19,"3","79.19","99.97","99.63","84.32","6","PE(P-18:0/22:4(7Z,10Z,13Z,16Z))","C45H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:4","18:0/22:4","779.5829","0.2","[M-H]-"
802.5690@19.22,"3","73.09","63.91","73.75","60.12","1","PE(P-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C47H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","42:6","20:0/22:6","803.5829","8.3","[M-H]-"
724.5286@19.25,"3","78.02","100.00","97.48","62.99","1","PE(P-16:0/20:3(8Z,11Z,14Z))","C41H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:3","16:0/20:3","725.5359","0.0","[M-H]-"
752.5602@19.25,"3","77.97","99.93","99.26","60.25","1","PE(P-18:0/20:3(8Z,11Z,14Z))","C43H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:3","18:0/20:3","753.5672","0.3","[M-H]-"
742.5395@19.26,"3","78.49","99.92","99.96","69.92","2","PE(18:1(6Z)/18:1(6Z))","C41H78NO8P","Diacylglycerophosphoethanolamines","36:2","18:1/18:1","743.5465","0.4","[M-H]-"
716.5235@19.30,"3","78.39","99.99","99.97","67.88","2","PE(16:0/18:1(11Z))","C39H76NO8P","Diacylglycerophosphoethanolamines","34:1","16:0/18:1","717.5309","0.1","[M-H]-"
868.6435@19.30,"3","76.72","99.96","79.64","54.86","1","PC(O-18:0/22:4(7Z,10Z,13Z,16Z))","C48H90NO7P","1-alkyl,2-acylglycerophosphocholines","40:4","18:0/22:4","823.6455","0.2","[M+HCOO]-"
766.5389@19.33,"3","78.34","99.88","99.64","67.45","2","PE(18:0/20:4(5E,8E,11E,14E))","C43H78NO8P","Diacylglycerophosphoethanolamines","38:4","18:0/20:4","767.5465","0.4","[M-H]-"
780.5904@19.38,"3","78.09","99.20","99.66","63.75","1","PE(O-18:0/22:4(7Z,10Z,13Z,16Z))","C45H84NO7P","1-alkyl,2-acylglycerophosphoethanolamines","40:4","18:0/22:4","781.5985","1.1","[M-H]-"
816.6124@19.41,"3","78.62","100.00","99.44","72.90","2","PC(O-18:1(9Z)/18:1(11Z))","C44H86NO7P","1-alkyl,2-acylglycerophosphocholines","36:2","18:1/18:1","771.6142","0.0","[M+HCOO]-"
,"3","78.62","100.00","99.44","72.90","2","PC(P-18:0/18:1(11Z))","C44H86NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:1","18:0/18:1","771.6142","0.0","[M+HCOO]-"
790.5971@19.46,"3","78.07","99.87","98.59","63.00","1","PC(O-18:1(11Z)/16:0)","C42H84NO7P","1-alkyl,2-acylglycerophosphocholines","34:1","18:1/16:0","745.5985","0.5","[M+HCOO]-"
,"3","78.07","99.87","98.59","63.00","1","PC(P-18:0/16:0)","C42H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:0","18:0/16:0","745.5985","0.5","[M+HCOO]-"
742.5392@19.52,"3","75.22","100.00","37.45","66.93","2","PE(18:0/18:2(9Z,12Z))","C41H78NO8P","Diacylglycerophosphoethanolamines","36:2","18:0/18:2","743.5465","0.0","[M-H]-"
,"3","74.62","100.00","37.45","54.87","1","PE(18:0(11Cp)/16:0(9Cp))","C41H78NO8P","Diacylglycerophosphoethanolamines","34:0","18:0/16:0","743.5465","0.0","[M-H]-"
750.5439@19.52,"3","76.31","99.84","64.00","62.43","1","PE(P-16:0/22:4(7Z,10Z,13Z,16Z))","C43H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:4","16:0/22:4","751.5516","0.5","[M-H]-"
758.5704@19.52,"3","77.84","99.99","96.97","59.89","1","PE(19:0/18:1(9Z))","C42H82NO8P","Diacylglycerophosphoethanolamines","37:1","19:0/18:1","759.5778","0.1","[M-H]-"
786.5190@19.52,"3","70.49","34.90","77.09","62.99","2","PS(18:1(9Z)/18:1(9Z))","C42H78NO10P","Diacylglycerophosphoserines","36:2","18:1/18:1","787.5363","12.9","[M-H]-"
728.5598@19.52,"3","79.25","99.95","99.68","85.38","6","PE(P-18:0/18:1(9Z))","C41H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:1","18:0/18:1","729.5672","0.3","[M-H]-"
778.5756@19.54,"3","78.37","100.00","98.94","68.52","2","PE(P-20:0/20:4(5Z,8Z,11Z,14Z))","C45H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:4","20:0/20:4","779.5829","0.1","[M-H]-"
702.5440@19.55,"3","78.14","99.88","99.95","62.99","1","PE(P-18:0/16:0)","C39H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:0","18:0/16:0","703.5516","0.5","[M-H]-"
868.6433@19.64,"3","78.01","99.81","99.67","60.95","1","PC(O-20:0/20:4(5Z,8Z,11Z,14Z))","C48H90NO7P","1-alkyl,2-acylglycerophosphocholines","40:4","20:0/20:4","823.6455","0.5","[M+HCOO]-"
818.6271@19.64,"3","78.25","99.14","92.59","74.07","2","PC(O-18:0/18:1(9Z))","C44H88NO7P","1-alkyl,2-acylglycerophosphocholines","36:1","18:0/18:1","773.6298","1.1","[M+HCOO]-"
792.6123@19.66,"3","78.66","100.00","99.22","74.02","2","PC(O-18:0/16:0)","C42H86NO7P","1-alkyl,2-acylglycerophosphocholines","34:0","18:0/16:0","747.6142","0.1","[M+HCOO]-"
754.5752@19.69,"3","77.99","99.77","99.96","60.38","1","PE(P-20:0/18:2(9Z,12Z))","C43H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:2","20:0/18:2","755.5829","0.6","[M-H]-"
704.5582@19.69,"3","77.44","96.75","97.33","58.05","1","PE(O-18:0/16:0)","C39H80NO7P","1-alkyl,2-acylglycerophosphoethanolamines","34:0","18:0/16:0","705.5672","2.5","[M-H]-"
768.5549@19.76,"3","77.53","100.00","92.36","58.26","2","PE(18:0/20:3(8Z,11Z,14Z))","C43H80NO8P","Diacylglycerophosphoethanolamines","38:3","18:0/20:3","769.5622","0.1","[M-H]-"
886.6539@19.80,"3","76.82","99.85","79.73","56.98","1","PC(22:1(11Z)/18:1(9Z))","C48H92NO8P","Diacylglycerophosphocholines","40:2","22:1/18:1","841.6561","0.5","[M+HCOO]-"
750.5442@19.86,"3","78.41","99.99","99.62","68.63","2","PE(P-18:0/20:4(5Z,8Z,11Z,14Z))","C43H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:4","18:0/20:4","751.5516","0.1","[M-H]-"
700.5285@19.86,"3","78.04","99.95","97.75","63.11","1","PE(P-16:0/18:1(9Z))","C39H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:1","16:0/18:1","701.5359","0.3","[M-H]-"
798.6021@19.87,"3","78.28","99.92","99.54","66.26","2","PE(18:1(9Z)/22:1(11Z))","C45H86NO8P","Diacylglycerophosphoethanolamines","40:2","18:1/22:1","799.6091","0.4","[M-H]-"
860.6388@19.92,"3","78.02","99.95","86.55","73.89","3","PC(18:0/20:1(11Z))","C46H90NO8P","Diacylglycerophosphocholines","38:1","18:0/20:1","815.6404","0.3","[M+HCOO]-"
772.5864@19.98,"4","98.85","99.96","99.85","77.31","3","PE(18:0/20:1(11Z))","C43H84NO8P","Diacylglycerophosphoethanolamines","38:1","18:0/20:1","773.5935","0.2","[M-H]-"
780.5913@20.01,"3","77.37","99.99","88.92","58.58","1","PE(P-20:0/20:3(8Z,11Z,14Z))","C45H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:3","20:0/20:3","781.5985","0.1","[M-H]-"
834.6240@20.03,"3","77.89","98.96","93.98","65.92","2","PC(18:0/18:0)","C44H88NO8P","Diacylglycerophosphocholines","36:0","18:0/18:0","789.6248","1.2","[M+HCOO]-"
726.5445@20.06,"3","78.06","99.97","97.41","63.78","1","PE(P-18:0/18:2(9Z,12Z))","C41H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:2","18:0/18:2","727.5516","0.2","[M-H]-"
752.5618@20.25,"3","77.30","96.66","95.85","56.85","1","PE(P-18:0/20:3(8Z,11Z,14Z))","C43H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:3","18:0/20:3","753.5672","2.4","[M-H]-"
744.5560@20.31,"3","78.09","98.77","99.68","64.66","2","PE(18:0/18:1(7Z))","C41H80NO8P","Diacylglycerophosphoethanolamines","36:1","18:0/18:1","745.5622","1.5","[M-H]-"
,"3","77.86","98.77","99.68","59.95","1","PE-NMe2(16:0/18:1(9Z))","C41H80NO8P","Diacylglycerophosphoethanolamines","34:1","16:0/18:1","745.5622","1.5","[M-H]-"
778.5752@20.52,"3","77.77","99.83","95.40","60.37","1","PE(P-18:0/22:4(7Z,10Z,13Z,16Z))","C45H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:4","18:0/22:4","779.5829","0.5","[M-H]-"
756.5917@20.54,"3","77.98","99.77","99.77","60.30","1","PE(P-18:0/20:1(11Z))","C43H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:1","18:0/20:1","757.5985","0.6","[M-H]-"
730.5767@20.65,"3","77.93","98.66","99.45","61.76","1","PE(P-18:0/18:0)","C41H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:0","18:0/18:0","731.5829","1.5","[M-H]-"
758.6089@20.68,"3","77.21","95.83","98.08","54.53","1","PE(O-20:0/18:1(9Z))","C43H86NO7P","1-alkyl,2-acylglycerophosphoethanolamines","38:1","20:0/18:1","759.6142","2.7","[M-H]-"
728.5604@20.83,"3","78.16","99.79","99.94","63.73","1","PE(P-18:0/18:1(9Z))","C41H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:1","18:0/18:1","729.5672","0.6","[M-H]-"
800.6181@21.02,"4","98.63","99.63","98.84","74.45","2","PE(18:0/22:1(11Z))","C45H88NO8P","Diacylglycerophosphoethanolamines","40:1","18:0/22:1","801.6248","0.8","[M-H]-"
784.6241@21.45,"3","77.63","97.74","99.37","57.80","1","PE(P-18:0/22:1(11Z))","C45H88NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:1","18:0/22:1","785.6298","1.9","[M-H]-"
828.6506@21.88,"3","77.50","96.62","99.99","56.85","1","PE(24:0/18:1(9Z))","C47H92NO8P","Diacylglycerophosphoethanolamines","42:1","24:0/18:1","829.6561","2.2","[M-H]-"
